Date,Open,High,Low,Close,Adj Close,Volume
3/4/2020,54414.32813,54414.32813,53750.73828,54215.25391,54215.25391,910999
3/5/2020,54547.04688,55476.07422,54547.04688,55144.27734,55144.27734,1361775
3/6/2020,55077.91797,56869.60938,54414.32813,56073.30469,56073.30469,1716376
3/9/2020,52423.5625,53684.38281,52158.125,52158.125,52158.125,2144398
3/10/2020,51759.97266,53020.79297,50034.64063,53020.79297,53020.79297,3416630
3/11/2020,53352.58594,53352.58594,49371.05078,51096.38281,51096.38281,3008727
3/12/2020,47778.43359,48442.02344,47579.35938,47579.35938,47579.35938,2414745
3/13/2020,44261.41016,48442.02344,44261.41016,47114.84766,47114.84766,2953257
3/16/2020,47114.84766,47114.84766,44128.69531,44526.84766,44526.84766,1879987
3/17/2020,42204.28516,44792.28516,42204.28516,44792.28516,44792.28516,2086515
3/18/2020,45124.07813,46915.76953,45124.07813,45986.74219,45986.74219,2416192
3/19/2020,44659.56641,45588.58984,43796.89844,43796.89844,43796.89844,1855288
3/20/2020,43796.89844,43995.97656,40810.74609,40810.74609,40810.74609,5430104
3/23/2020,38222.75,38819.98047,37957.3125,37957.3125,37957.3125,2893460
3/24/2020,37957.3125,38753.62109,37559.16016,38488.18359,38488.18359,2257525
3/25/2020,39815.36328,41142.54297,39616.28516,41142.54297,41142.54297,2766363
3/26/2020,41142.54297,42934.23438,40810.74609,41938.84766,41938.84766,3067543
3/27/2020,42005.20703,43730.53906,41474.33594,42536.07813,42536.07813,2787295
3/30/2020,39881.72266,40744.38672,39682.64453,40478.95313,40478.95313,3248544
3/31/2020,40810.74609,42536.07813,39815.36328,41142.54297,41142.54297,1442910
4/1/2020,40810.74609,43730.53906,40810.74609,43133.30859,43133.30859,1956510
4/3/2020,43133.30859,43995.97656,42469.71875,43465.10547,43465.10547,2602045
4/6/2020,44792.28516,45323.15625,43796.89844,45124.07813,45124.07813,3181485
4/7/2020,45124.07813,45787.66797,44327.76953,45256.79688,45256.79688,2776671
4/8/2020,44460.48828,45256.79688,44327.76953,44792.28516,44792.28516,2679939
4/9/2020,45124.07813,47778.43359,45124.07813,47114.84766,47114.84766,3381186
4/10/2020,47114.84766,47712.07813,46185.82031,46849.41016,46849.41016,2523215
4/13/2020,46849.41016,47645.71875,46451.25781,46982.12891,46982.12891,1577526
4/14/2020,46783.05078,46982.12891,44991.35938,46384.89844,46384.89844,2960520
4/15/2020,46252.17969,47313.92188,46252.17969,47048.48828,47048.48828,1684384
4/16/2020,46451.25781,47247.5625,46318.53906,47247.5625,47247.5625,1672795
4/17/2020,47446.64063,47645.71875,47048.48828,47380.28125,47380.28125,2756432
4/20/2020,47579.35938,48043.87109,46982.12891,47712.07813,47712.07813,2194172
4/21/2020,47114.84766,47446.64063,44991.35938,47446.64063,47446.64063,3333552
4/22/2020,45787.66797,47181.20313,45787.66797,45986.74219,45986.74219,2514039
4/23/2020,47114.84766,47114.84766,45654.94922,45920.38672,45920.38672,1810772
4/24/2020,45920.38672,46185.82031,44792.28516,45721.30859,45721.30859,1849441
4/27/2020,46384.89844,46384.89844,44327.76953,44327.76953,44327.76953,3922696
4/28/2020,44327.76953,45455.87109,43266.02734,44460.48828,44460.48828,3093569
4/29/2020,44460.48828,45190.4375,44460.48828,45124.07813,45124.07813,2455975
5/4/2020,45124.07813,45190.4375,44327.76953,44725.92578,44725.92578,1368706
5/5/2020,44659.56641,44925,44327.76953,44327.76953,44327.76953,1518468
5/6/2020,44659.56641,44925,44128.69531,44858.64063,44858.64063,1782381
5/7/2020,44991.35938,46252.17969,44925,46252.17969,46252.17969,3600931
5/8/2020,46451.25781,49238.33203,46318.53906,48773.82031,48773.82031,6126664
5/11/2020,48773.82031,49437.41016,48110.23047,49437.41016,49437.41016,2635906
5/12/2020,49503.76953,50432.79297,49371.05078,50167.35547,50167.35547,3474287
5/13/2020,50167.35547,50764.58594,47778.43359,50167.35547,50167.35547,2790836
5/14/2020,49769.20313,50698.23047,49702.84375,50432.79297,50432.79297,3342533
5/15/2020,50698.23047,50764.58594,50167.35547,50432.79297,50432.79297,2565200
5/18/2020,50631.87109,52423.5625,50300.07422,52091.76563,52091.76563,1725765
5/19/2020,53020.79297,53153.50781,52290.84375,52423.5625,52423.5625,2580314
5/20/2020,52025.40625,52888.07422,52025.40625,52821.71484,52821.71484,1139559
5/21/2020,53087.15234,53883.45703,52821.71484,53883.45703,53883.45703,2380417
5/22/2020,53883.45703,53949.81641,53087.15234,53750.73828,53750.73828,2480931
5/25/2020,53684.38281,53949.81641,53618.02344,53817.09766,53817.09766,1232251
5/26/2020,53750.73828,54812.48438,53750.73828,54746.125,54746.125,1415618
5/27/2020,55077.91797,56006.94531,55011.55859,55011.55859,55011.55859,1232342
5/28/2020,55077.91797,56471.45703,55077.91797,56073.30469,56073.30469,3493590
5/29/2020,56405.09766,57068.6875,56073.30469,56537.81641,56537.81641,1749846
6/1/2020,56736.89063,57533.19922,56736.89063,57400.48047,57400.48047,1395003
6/2/2020,57665.91797,57665.91797,57267.76172,57466.83984,57466.83984,1724017
6/3/2020,57732.27734,58329.50781,57665.91797,58329.50781,58329.50781,757622
6/4/2020,58395.86719,59059.45313,58395.86719,59059.45313,59059.45313,1109691
6/5/2020,59125.8125,59258.53125,57732.27734,59059.45313,59059.45313,1280264
6/8/2020,59059.45313,59855.76172,58661.30078,59324.89063,59324.89063,1841861
6/9/2020,59656.68359,59723.04297,59324.89063,59391.25,59391.25,629439
6/10/2020,59391.25,59590.32813,59258.53125,59457.60938,59457.60938,5068781
6/11/2020,59391.25,59457.60938,57732.27734,58395.86719,58395.86719,1784084
6/12/2020,54746.125,57400.48047,54746.125,56803.25,56803.25,2430598
6/15/2020,56803.25,56935.96875,54281.61328,54414.32813,54414.32813,1836286
6/16/2020,55741.50781,55741.50781,54679.76563,55542.42969,55542.42969,1210054
6/17/2020,56405.09766,56537.81641,55608.78906,55874.22656,55874.22656,1871262
6/18/2020,55741.50781,57400.48047,55675.14844,56405.09766,56405.09766,2938232
