Date,Open,High,Low,Close,Adj Close,Volume
10/3/2019,28081.25586,29104.31641,28045.97656,29104.31641,29104.31641,2748400
10/4/2019,29139.59375,29386.53906,28575.14648,28575.14648,28575.14648,1253516
10/7/2019,28857.36914,28857.36914,28222.36719,28504.58984,28504.58984,1144027
10/8/2019,28504.58984,28998.48242,28292.92188,28998.48242,28998.48242,921849
10/9/2019,28998.48242,29492.37305,28786.81445,29104.31641,29104.31641,2006294
10/10/2019,29104.31641,29421.81836,28927.92578,28927.92578,28927.92578,1494828
10/11/2019,28927.92578,29069.03711,28716.25781,28786.81445,28786.81445,2169725
10/14/2019,28927.92578,29598.20703,28822.0918,29033.75977,29033.75977,1958672
10/15/2019,28927.92578,29315.98438,28927.92578,29210.15039,29210.15039,895473
10/16/2019,29210.15039,29386.53906,29033.75977,29033.75977,29033.75977,921439
10/17/2019,29174.87109,29174.87109,28786.81445,28786.81445,28786.81445,1135424
10/18/2019,28786.81445,28786.81445,28222.36719,28292.92188,28292.92188,1737004
10/21/2019,28010.69922,28222.36719,27728.47461,27728.47461,27728.47461,1816317
10/22/2019,27728.47461,28222.36719,27728.47461,28222.36719,28222.36719,802412
10/23/2019,28222.36719,28434.03516,28116.5332,28292.92188,28292.92188,645954
10/24/2019,28292.92188,28575.14648,28045.97656,28434.03516,28434.03516,727323
10/25/2019,28222.36719,28610.42383,28081.25586,28363.47852,28363.47852,1373052
10/28/2019,28998.48242,29069.03711,28645.70313,28645.70313,28645.70313,1133965
10/29/2019,28857.36914,28857.36914,28222.36719,28645.70313,28645.70313,1305885
10/30/2019,28575.14648,28786.81445,28328.20117,28363.47852,28363.47852,1077740
10/31/2019,28363.47852,28716.25781,28257.64453,28645.70313,28645.70313,1102217
11/1/2019,28575.14648,28998.48242,28434.03516,28927.92578,28927.92578,1673339
11/4/2019,28998.48242,29950.98633,28998.48242,29774.59766,29774.59766,2472152
11/5/2019,29845.15234,29986.26563,29739.31836,29986.26563,29986.26563,1273315
11/6/2019,29880.43164,30127.37695,29774.59766,29774.59766,29774.59766,1163658
11/7/2019,29139.59375,29492.37305,28786.81445,29351.26172,29351.26172,1566218
11/8/2019,29492.37305,29633.48438,29069.03711,29139.59375,29139.59375,1069193
11/11/2019,29104.31641,29562.92969,28998.48242,29139.59375,29139.59375,1026773
11/12/2019,29210.15039,29774.59766,29139.59375,29704.04102,29704.04102,2125278
11/13/2019,29774.59766,30268.48828,29774.59766,30268.48828,30268.48828,2590059
11/14/2019,30339.04492,30339.04492,29704.04102,29986.26563,29986.26563,1149555
11/15/2019,30092.09766,30127.37695,29633.48438,29633.48438,29633.48438,889577
11/18/2019,29492.37305,29774.59766,29104.31641,29139.59375,29139.59375,1358454
11/19/2019,29139.59375,29421.81836,28998.48242,29386.53906,29386.53906,958161
11/20/2019,29562.92969,29562.92969,29104.31641,29315.98438,29315.98438,349396
11/21/2019,29280.70508,29421.81836,29033.75977,29069.03711,29069.03711,866956
11/22/2019,29280.70508,29280.70508,28081.25586,28363.47852,28363.47852,1475878
11/25/2019,28363.47852,28645.70313,27869.58789,28010.69922,28010.69922,1165670
11/26/2019,28434.03516,28610.42383,28081.25586,28222.36719,28222.36719,576195
11/27/2019,28292.92188,29210.15039,28292.92188,28786.81445,28786.81445,1503502
11/28/2019,28927.92578,28927.92578,28539.86914,28680.98047,28680.98047,561653
11/29/2019,28575.14648,28857.36914,28575.14648,28575.14648,28575.14648,555048
12/2/2019,28434.03516,28434.03516,27799.03125,27799.03125,27799.03125,995025
12/3/2019,27799.03125,28257.64453,27516.80859,28010.69922,28010.69922,1115185
12/4/2019,28010.69922,28610.42383,27940.14258,28469.3125,28469.3125,499333
12/5/2019,28610.42383,28645.70313,27975.42188,28222.36719,28222.36719,557911
12/6/2019,28010.69922,28363.47852,27904.86523,27975.42188,27975.42188,531393
12/9/2019,28222.36719,28222.36719,27975.42188,28222.36719,28222.36719,508205
12/10/2019,28222.36719,28469.3125,28045.97656,28151.81055,28151.81055,589120
12/11/2019,28151.81055,28292.92188,28081.25586,28292.92188,28292.92188,397031
12/12/2019,28645.70313,28927.92578,28363.47852,28927.92578,28927.92578,1026263
12/13/2019,28927.92578,29598.20703,28927.92578,29562.92969,29562.92969,2021176
12/16/2019,29774.59766,29809.875,29280.70508,29562.92969,29562.92969,1358297
12/17/2019,29492.37305,29562.92969,29139.59375,29245.42773,29245.42773,1044149
12/18/2019,28998.48242,30021.54297,28998.48242,29633.48438,29633.48438,2308905
12/19/2019,29704.04102,29950.98633,29210.15039,29774.59766,29774.59766,1224390
12/20/2019,29633.48438,30197.93164,29633.48438,30162.6543,30162.6543,1010460
12/23/2019,30162.6543,31714.88477,30162.6543,31573.77344,31573.77344,3462019
12/24/2019,31432.66016,31855.99609,31256.27148,31679.60742,31679.60742,1192698
12/25/2019,31115.16016,31926.55273,31115.16016,31891.27539,31891.27539,829766
12/26/2019,31785.44141,31997.10742,31185.71484,31185.71484,31185.71484,1028743
12/27/2019,31185.71484,32596.83398,31044.60352,32596.83398,32596.83398,1556226
12/30/2019,32667.38867,33267.11328,32455.72266,32526.27734,32526.27734,1360126
12/31/2019,32596.83398,32808.5,32385.16602,32561.55664,32561.55664,893489
1/2/2020,32455.72266,33302.39453,32385.16602,33090.72656,33090.72656,1236777
1/3/2020,33408.22656,33514.0625,32949.61328,32949.61328,32949.61328,855972
1/6/2020,32949.61328,32949.61328,32314.60938,32314.60938,32314.60938,1126042
1/7/2020,32314.60938,32949.61328,31891.27539,32949.61328,32949.61328,746768
1/8/2020,32455.72266,33796.28516,32314.60938,33231.83594,33231.83594,1744473
1/9/2020,33690.44922,35207.40234,33584.61719,35031.01172,35031.01172,2229705
1/10/2020,35031.01172,36689.07813,34995.73438,36195.18359,36195.18359,2135057
1/13/2020,35207.40234,36336.29688,34925.17969,35348.51563,35348.51563,772067
1/14/2020,35348.51563,36336.29688,35207.40234,35348.51563,35348.51563,1207836
1/15/2020,35207.40234,36195.18359,35207.40234,35983.51953,35983.51953,985444
1/16/2020,35983.51953,38170.75,35983.51953,38100.19531,38100.19531,1423097
1/17/2020,38170.75,38523.53125,37465.19141,37747.41406,37747.41406,912028
1/20/2020,37747.41406,38241.30859,37535.74609,37606.30469,37606.30469,1079498
1/21/2020,37606.30469,38452.97656,37606.30469,38100.19531,38100.19531,949033
1/22/2020,38100.19531,39370.20313,37959.08203,39158.53516,39158.53516,1149994
1/30/2020,38452.97656,38735.19922,36689.07813,37182.96875,37182.96875,1968240
1/31/2020,36900.74609,37817.97266,36336.29688,36336.29688,36336.29688,1636389
2/3/2020,35136.84766,38805.75391,33796.28516,37747.41406,37747.41406,2214640
2/4/2020,38382.41797,38594.08594,37817.97266,38382.41797,38382.41797,2560366
2/5/2020,38735.19922,38946.86719,37747.41406,37747.41406,37747.41406,1018638
2/6/2020,37676.85938,38170.75,37394.63672,37535.74609,37535.74609,2083354
2/7/2020,37182.96875,37606.30469,36406.85156,36477.41016,36477.41016,2127588
2/10/2020,35912.96094,36124.62891,34642.95703,34642.95703,34642.95703,1575601
2/11/2020,34642.95703,36265.74219,34642.95703,35842.40625,35842.40625,1299791
2/12/2020,36336.29688,36547.96484,35771.85156,35842.40625,35842.40625,998568
2/13/2020,35771.85156,35983.51953,35207.40234,35560.18359,35560.18359,820369
